datetimeutc,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2026-03-29T15:45:00Z,1.2981666666666667,6.168333333333333,31.80333333333333,0.021928333333333317,52.86333333333334,216.21583333333334,77.96545454545455,52.871818181818185,20.124000000000002,28.029090909090908,189.75090909090912,1.5945454545454545
2026-03-29T16:00:00Z,1.187,5.650909091,29.00909090909091,0.02002,48.66090909090909,219.76545454545456,82.131,53.2,20.144444444444446,28.1,182.8,1.86
2026-03-29T16:15:00Z,1.3294166666666667,6.853333333333333,31.855833333333333,0.022506667,52.45416666666667,191.45000000000002,70.98545454545454,53.16818181818182,19.503333333333334,27.728181818181817,187.98272727272726,1.752727272727273
2026-03-29T16:30:00Z,1.3559166666666667,6.225833333333334,33.26416666666667,0.022739999999999982,47.22,193.14333333333332,68.61583333333333,53.50272727272727,19.391,27.612727272727273,180.85363636363635,1.510909090909091
2026-03-29T16:45:00Z,1.4045833333333333,6.390000000000001,36.652499999999996,0.024684166666666642,46.85166666666667,193.57083333333333,68.55166666666666,54.38545454545454,18.323,27.44363636363636,193.9818181818182,0.8754545454545455
2026-03-29T17:00:00Z,1.37725,6.351666666666667,38.02916666666667,0.025400833333333317,36.97,194.36416666666665,68.54166666666667,54.141818181818174,18.422,27.38090909090909,202.0481818181818,0.889090909
2026-03-29T17:15:00Z,1.5511,7.166666666666667,38.55583333333333,0.026332499999999967,57.479166666666664,193.72833333333332,70.8225,54.24272727272727,18.149,27.25272727272727,193.38545454545454,0.869090909
2026-03-29T17:30:00Z,1.4876363636363636,7.03,40.774166666666666,0.02741,33.53,189.975,73.13416666666667,54.73727272727273,18.14181818181818,26.979999999999997,172.23181818181817,0.5745454545454546
2026-03-29T17:45:00Z,1.3865,7.276666666666666,43.512499999999996,0.029063333333333333,29.6775,190.16454545454545,73.09583333333333,55.789090909090916,20.10818181818182,26.78818181818182,162.37454545454545,0.5672727272727273
2026-03-29T18:00:00Z,1.1663636363636363,6.599090909,44.29545454545455,0.028926363636363618,25.53818181818182,195.36818181818182,74.46545454545455,56.8,24.839999999999996,26.9,172.3,0.54
2026-03-29T18:15:00Z,1.21625,6.611818181818182,47.41545454545455,0.030627273,23.811818181818182,202.31909090909093,74.05818181818182,57.6,31.166666666666668,26.869999999999997,158.5,0.49000000000000005
2026-03-29T19:15:00Z,1.4926363636363638,9.97,47.865833333333335,0.0335775,20.016666666666666,214.70916666666668,79.63333333333334,58.8,19.708181818181817,26.230000000000004,170.57363636363635,0.5490909090909091
2026-03-29T19:30:00Z,1.3678333333333335,9.258333333333333,43.4275,0.03063,21.826666666666668,216.24750000000003,79.87333333333333,59.52363636363636,17.811818181818182,26.05272727272727,170.57181818181817,0.5563636363636364
2026-03-29T19:45:00Z,1.3300833333333333,12.758333333333333,44.6025,0.034109166666666656,20.533333333333335,215.79250000000002,79.91416666666667,61.08,17.922727272727272,25.813636363636363,162.9918181818182,0.44636363636363635
2026-03-29T20:00:00Z,1.3929166666666666,14.4775,47.333333333333336,0.0369475,17.156666666666666,215.13833333333332,79.53416666666666,61.89545454545455,16.97,25.718181818181822,175.06272727272727,0.4018181818181818
2026-03-29T20:15:00Z,1.3288,12.81,45.909166666666664,0.034833333,18.638333333333332,204.3033333333333,78.39083333333333,62.40090909090909,16.35636363636364,25.610909090909093,209.74909090909088,0.40090909090909094
2026-03-29T20:30:00Z,1.4020833333333333,13.661666666666667,46.330000000000005,0.035745,19.169166666666666,207.7175,81.27833333333334,62.55,15.726363636363637,25.415454545454544,193.6936363636364,0.4481818181818182
2026-03-29T20:45:00Z,1.1238181818181818,13.837272727272728,43.61363636363637,0.034466364,17.60909090909091,206.36,82.31727272727272,62.92100000000001,16.046,25.384,184.712,0.736
2026-03-29T21:00:00Z,1.1480000000000001,13.485999999999999,44.499,0.034634,14.738,216.8,86.503,63.22222222222222,14.38888888888889,26.211111111111112,135,0.6555555555555556
2026-03-29T21:15:00Z,1.212,13.812727272727273,45.35454545454546,0.035370909090909064,22.98909090909091,207.73090909090908,80.32454545454544,63.519000000000005,14.597999999999999,25.39,140.32,0.541
2026-03-29T21:30:00Z,1.1775,11.7125,46.425000000000004,0.034193333,16.063333333333333,203.78666666666666,82.1825,63.540000000000006,14.104545454545455,25.318181818181817,144.87636363636364,0.4345454545454545
2026-03-29T21:45:00Z,1.1919166666666667,11.015833333333333,44.93,0.032879999999999986,15.696666666666665,204.03666666666666,82.47583333333334,64.55636363636364,14.282727272727273,25.104545454545452,136.96545454545455,0.4309090909090909
2026-03-29T22:00:00Z,1.2440000000000002,9.01,45.82,0.0317,13.873,216.4,87.7,65.5,12.9,25.25,156.5,0.4
2026-03-29T22:15:00Z,1.1587500000000002,12.5025,43.6825,0.033374167,13.4375,215.23666666666668,87.27916666666665,67.40727272727273,13.968,24.63,148.34272727272727,0.37454545454545457
2026-03-29T22:30:00Z,1.1851666666666667,14.785000000000002,43.57833333333334,0.0351975,12.024166666666666,212.63750000000002,85.795,69.12090909,13.489090909090908,24.39818181818182,180.17363636363638,0.3245454545454545
2026-03-29T22:45:00Z,1.2063333333333335,14.5625,43.15083333333333,0.0347875,12.654166666666667,212.05916666666667,83.74454545454545,69.97545454545455,13.98090909090909,24.25090909090909,157.35909090909092,0.34545454545454546
2026-03-29T23:00:00Z,1.201818181818182,15.174545454545456,41.75545454545455,0.03454,11.558,218.1727272727273,89.75545454545454,70.2,13.030000000000001,24.54,164.3,0.42000000000000004
2026-03-29T23:15:00Z,1.232,16.61,43.41416666666667,0.036574167,14.319166666666666,217.00181818181818,93.53500000000001,70.53181818181818,14.333636363636366,24.187272727272727,147.48727272727274,0.3918181818181818
2026-03-29T23:30:00Z,1.2161666666666666,14.700000000000001,44.20916666666667,0.035464166666666665,14.54,213.25,93.925,71.11909091,14.067272727272728,24.05636363636364,175.45727272727274,0.41363636363636364
2026-03-29T23:45:00Z,1.4158571428571427,15.348571428571429,46.20428571428572,0.037037143,16.57,236.65714285714284,99.95714285714287,72.23428571428572,16.64,23.28,148.2242857142857,0.49571428571428566
2026-03-30T00:00:00Z,1.305,15.9825,27.9725,0.027889999999999998,16.6725,212.655,94.205,67,15.5,22.833333333333332,114.66666666666667,0.3333333333333333
2026-03-30T00:30:00Z,1.42,8.2,38.7,0.0273,2.9,130,108,85,31.4,18.8,249,0.3
2026-03-30T00:45:00Z,1.44,8.4,37.8,0.027,4.1,130,108,85,30.7,18.8,199,0.3
2026-03-30T01:00:00Z,1.43,7.3,38.7,0.0265,4.7,130,108,85,30.4,18.8,181,0.3
2026-03-30T01:15:00Z,1.43,6.3,39.5,0.0261,4.9,130,108,85,32,18.9,182,0.3
2026-03-30T01:30:00Z,1.47,7.3,38.5,0.0264,4.7,134,106,85,32.8,19.1,182,0.3
2026-03-30T01:45:00Z,1.51,8.6,38.7,0.0275,5.1,134,106,85,34.6,19.3,182,0.3
2026-03-30T02:00:00Z,1.52,12.7,36.5,0.0297,4.9,134,106,84,33.5,19.4,218,0.3
2026-03-30T02:15:00Z,1.55,16.2,38.7,0.0337,5.7,134,106,84,32.5,19.9,296,0.3
2026-03-30T02:30:00Z,1.58,17.1,42.5,0.0365,11.8,173,111,78,33.5,20.9,156,0.4
2026-03-30T04:15:00Z,1.34,3.6,39.9,0.0241,66.4,184,114,43,35.6,23.8,216,1.8
2026-03-30T04:30:00Z,1.29,3.7,34.8,0.0215,74.3,208,99,42,34.6,24.1,237,1.5
2026-03-30T05:15:00Z,1.21,3.7,29,0.0184,85.1,208,99,41,33.3,24.6,234,1.7
2026-03-30T05:30:00Z,1.2,3,27.4,0.017,88,252,107,40,32.5,24.7,244,1.6
2026-03-30T05:45:00Z,1.16,2.7,25.4,0.0157,92.3,252,107,39,30.9,25,176,1.4
2026-03-30T06:00:00Z,1.11,2.6,23.7,0.0147,95.1,252,107,38,28.6,25.1,239,1.8
2026-03-30T06:15:00Z,1.08,3,23.5,0.0149,96.2,252,107,36,27.2,25.5,215,1.4
2026-03-30T06:45:00Z,1.03,2.5,23.5,0.0145,100.2,204,88,35,25.2,25.8,215,1.7
2026-03-30T07:00:00Z,1.02,3,23.7,0.0149,95.6,204,88,35,23.1,25.4,221,1.8
2026-03-30T07:15:00Z,0.98,3.2,23.3,0.015,89.6,204,88,36,22.5,25.2,234,1.8
2026-03-30T07:30:00Z,0.96,2.2,23.3,0.0142,88,197,79,36,22,25.2,212,1.5
2026-03-30T07:45:00Z,0.94,2.5,23.3,0.0144,86.2,197,79,35,21.7,25.6,229,1.6
2026-03-30T08:00:00Z,0.94,2.6,23.5,0.0146,84.9,197,79,34,20.7,25.6,224,2.2
2026-03-30T08:15:00Z,0.92,2.3,22.7,0.014,80.6,197,79,36,19.4,25.1,217,2.4
2026-03-30T08:30:00Z,0.9,2,22.2,0.0134,77.6,207,80,37,19.1,25,239,2.6
2026-03-30T08:45:00Z,0.87,1.5,22.7,0.0134,79.8,207,80,38,18.6,24.5,244,2.6
2026-03-30T09:00:00Z,0.85,2,23.9,0.0143,78.4,207,80,40,19.4,23.9,248,2.4
2026-03-30T09:15:00Z,0.86,2.2,24.3,0.0147,75.9,207,80,44,19.9,23.3,232,2
2026-03-30T09:30:00Z,0.86,2.3,25.9,0.0157,71.3,217,79,44,19.7,23.4,227,1.3
2026-03-30T09:45:00Z,0.87,2.1,26.1,0.0156,73.3,217,79,41,19.1,24.1,234,1.5
2026-03-30T10:00:00Z,0.87,2.1,26.3,0.0157,78.6,217,79,42,18.1,23.8,241,2
2026-03-30T10:15:00Z,0.86,3.1,24.6,0.0156,81.3,217,79,42,18.9,23.5,258,1.9
2026-03-30T10:30:00Z,0.84,3.2,23.1,0.0149,81.9,186,84,41,18.6,23.3,258,2.4
2026-03-30T10:45:00Z,0.84,3,23.3,0.0148,80,186,84,41,18.3,23,237,2
2026-03-30T11:00:00Z,0.82,3.3,23.5,0.0152,76,186,84,44,20.2,22.8,237,1.8
2026-03-30T11:15:00Z,0.84,3.6,24.4,0.0159,71,186,84,57,21.5,21.8,201,1.7
2026-03-30T11:30:00Z,0.86,3.1,25.8,0.0162,51.9,204,88,72,19.7,20.4,237,0.7
2026-03-30T11:45:00Z,0.93,2.5,27.3,0.0165,39.8,204,88,76,20.2,20.1,294,0.8
2026-03-30T12:00:00Z,1,2.5,29.3,0.0176,38.4,204,88,72,19.4,20.2,213,0.9
2026-03-30T12:15:00Z,1.05,3.7,35,0.0216,35.1,204,,65,21,20.7,225,1.1
2026-03-30T12:30:00Z,1.05,3.1,37.8,0.0226,44.9,107,80,59,22.3,21.3,275,1.3
2026-03-30T12:45:00Z,1.06,2.1,37.6,0.0217,44.1,107,80,59,22.3,21.3,147,0.3
2026-03-30T13:00:00Z,1.09,3,36.5,0.0218,33.5,107,80,61,22.5,21.2,280,0.3
2026-03-30T13:15:00Z,1.15,3.7,37.8,0.0231,24.9,107,80,64,22.8,21,248,0.3
2026-03-30T13:30:00Z,1.2,4.2,39.5,0.0244,16.1,117,74,67,21.7,20.6,286,0.3
2026-03-30T13:45:00Z,1.26,4.4,39.7,0.0248,13.5,117,74,69,23.6,20.4,283,0.3
2026-03-30T14:00:00Z,0.92,3.8,40.4,0.0246,9.4,117,,70,24.6,20.3,233,0.3
2026-03-30T14:15:00Z,0.88,4.4,41,0.0254,7.1,117,74,72,23.8,20.1,325,0.3
2026-03-30T14:30:00Z,0.9,5.5,39.7,0.0256,5.9,103,74,74,24.6,20,320,0.3
2026-03-30T14:45:00Z,0.92,6.5,39.5,0.0262,5.1,103,74,76,25.2,19.9,282,0.3
2026-03-30T15:00:00Z,1,8.2,38.7,0.0273,3.3,103,74,76,25.9,19.9,283,0.3
2026-03-30T15:15:00Z,1.09,10.1,40.8,0.0298,3.3,103,74,78,27.2,19.9,324,0.3
2026-03-30T15:30:00Z,1.19,14.8,42.5,0.0345,3.7,117,83,80,27.2,19.9,255,0.4
2026-03-30T15:45:00Z,1.31,23,41.5,0.0407,1.2,117,83,78,27.8,19.9,213,0.7
2026-03-30T16:00:00Z,1.37,28.9,43.2,0.0465,2.5,117,83,75,29.1,20.1,238,0.3
2026-03-30T16:15:00Z,1.4,30,46.4,0.0491,2.4,117,83,75,29.1,20,235,0.3
2026-03-30T16:30:00Z,1.43,32.7,48.3,0.0523,2.5,141,86,76,28.8,19.9,259,0.3
